GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                                  ,POP
54405,77469452.0,13537,29.911,0.005,44.96753,-90.282268,3032.0
54406,173693799.0,1439076,67.064,0.556,44.412217,-89.30493,3469.0
54407,121773796.0,2928764,47.017,1.131,44.532182,-89.281795,1515.0
54408,115628352.0,125600,44.644,0.048,45.025581,-89.323997,1068.0
54409,549607039.0,3082583,212.204,1.19,45.122179,-89.170874,13238.0
54410,171866740.0,40534,66.358,0.016,44.542287,-90.030459,2392.0
54411,492537952.0,38895,190.17,0.015,45.06256,-90.033418,5406.0
54412,187309371.0,6082457,72.321,2.348,44.663265,-89.97416,2181.0
54413,81232699.0,902276,31.364,0.348,44.27324,-90.130098,191.0
54414,333761834.0,1267416,128.866,0.489,44.959673,-89.176857,3404.0
54416,214947728.0,426561,82.992,0.165,44.884118,-88.94842,1684.0
54417,804779.0,184415,0.311,0.071,45.026967,-89.653285,46.0
54418,302424503.0,2330429,116.767,0.9,45.220561,-88.940222,1080.0
54420,99622887.0,365718,38.465,0.141,44.610077,-90.350683,1307.0
54421,183469364.0,269018,70.838,0.104,44.895191,-90.288689,3455.0
54422,100423910.0,221493,38.774,0.086,44.985893,-90.457501,1209.0
54423,138341873.0,1697362,53.414,0.655,44.585282,-89.421676,2343.0
54424,425269198.0,10775636,164.197,4.16,45.286673,-89.192332,1651.0
54425,114187987.0,320126,44.088,0.124,45.006838,-90.341197,2036.0
54426,280611350.0,505551,108.345,0.195,44.907469,-90.00979,4479.0
54427,116155259.0,559608,44.848,0.216,44.817219,-89.258344,1099.0
54428,169095492.0,10783737,65.288,4.164,45.421166,-89.135714,1127.0
54430,12610072.0,307948,4.869,0.119,45.147626,-88.873267,135.0
54433,415623310.0,11370086,160.473,4.39,45.202063,-90.791986,1845.0
54435,567851936.0,9054582,219.249,3.496,45.360468,-89.438197,2010.0
54436,276466036.0,1008558,106.744,0.389,44.534622,-90.427124,2203.0
54437,308222193.0,2721203,119.005,1.051,44.777208,-90.629136,3077.0
54440,218879986.0,2957075,84.51,1.142,44.81122,-89.383375,2964.0
54441,2442695.0,0,0.943,0.0,44.642553,-90.104811,828.0
54442,192383415.0,2604164,74.28,1.005,45.358854,-89.65898,1177.0
54443,234842356.0,9365343,90.673,3.616,44.608922,-89.751725,2137.0
54446,198019289.0,425531,76.456,0.164,44.747785,-90.466411,3123.0
54447,80501790.0,144923,31.082,0.056,45.085986,-90.747239,498.0
54448,230551624.0,172160,89.016,0.066,44.933905,-89.831679,4249.0
54449,441552000.0,806006,170.484,0.311,44.63843,-90.208401,26418.0
54450,4320482.0,0,1.668,0.0,45.004292,-89.04097,436.0
54451,899458213.0,4709104,347.283,1.818,45.19739,-90.407651,11755.0
54452,1145246472.0,15784237,442.182,6.094,45.217729,-89.793643,19360.0
54454,118043478.0,1091477,45.577,0.421,44.606715,-89.882882,1279.0
54455,595971118.0,50238986,230.106,19.397,44.766821,-89.684474,17029.0
54456,574817925.0,6147701,221.938,2.374,44.544396,-90.632781,6085.0
54457,350951223.0,41523973,135.503,16.032,44.214087,-89.900133,8539.0
54458,1739621.0,31899,0.672,0.012,44.497209,-89.306325,124.0
54459,358788632.0,3010027,138.529,1.162,45.412581,-90.237356,1148.0
54460,220650473.0,2600095,85.194,1.004,44.938751,-90.543261,2746.0
54462,105498125.0,5173382,40.733,1.997,45.392002,-89.007393,348.0
54463,207851164.0,17865709,80.252,6.898,45.502567,-89.219108,684.0
54465,72773924.0,10378461,28.098,4.007,45.383296,-88.891217,536.0
54466,787104324.0,14184515,303.903,5.477,44.379589,-90.306335,2815.0
54467,178763474.0,2712578,69.021,1.047,44.413919,-89.538901,13635.0
54469,6582097.0,975701,2.541,0.377,44.345145,-89.874045,1792.0
54470,273686775.0,2892284,105.671,1.117,45.286613,-90.141512,2068.0
54471,120171107.0,214879,46.398,0.083,44.930719,-89.424316,1854.0
54473,222247489.0,3745312,85.81,1.446,44.650645,-89.352368,2700.0
54474,11271417.0,587317,4.352,0.227,44.873714,-89.61975,4019.0
54475,95075848.0,2018876,36.709,0.779,44.484665,-89.793069,1482.0
54476,108972941.0,2882287,42.075,1.113,44.88996,-89.520725,18580.0
54479,206608241.0,737082,79.772,0.285,44.750611,-90.331989,4119.0
54480,90395253.0,15736,34.902,0.006,45.05431,-90.269289,1332.0
54481,165177881.0,22780792,63.776,8.796,44.510664,-89.638254,29340.0
54482,236687115.0,7119176,91.385,2.749,44.54693,-89.525424,8955.0
54484,269684568.0,2650360,104.126,1.023,44.799824,-90.078596,4984.0
54485,53245868.0,1523946,20.558,0.588,45.410997,-89.23117,322.0
54486,318405175.0,716250,122.937,0.277,44.717991,-89.045228,2290.0
54487,778484830.0,61043191,300.575,23.569,45.514195,-89.775405,9594.0
54488,103568372.0,171286,39.988,0.066,44.840396,-90.333122,1262.0
54489,114082888.0,799546,44.048,0.309,44.460777,-90.003987,1550.0
54490,291645338.0,4811807,112.605,1.858,45.343391,-90.392334,893.0
54491,462643171.0,9087609,178.628,3.509,45.234365,-88.754355,1652.0
54493,281497775.0,3336403,108.687,1.288,44.69676,-90.81072,668.0
54494,345173612.0,10670400,133.272,4.12,44.340837,-89.73492,27126.0
54495,278418559.0,15731988,107.498,6.074,44.378213,-89.96406,7637.0
54498,314491547.0,1847463,121.426,0.713,45.035112,-90.629022,2421.0
54499,292311962.0,1402399,112.862,0.541,44.789831,-89.176405,3223.0
54501,946794453.0,66058309,365.559,25.505,45.657615,-89.349239,20019.0
54511,720740028.0,10577775,278.279,4.084,45.737517,-88.82307,1216.0
54512,198865515.0,48088421,76.782,18.567,46.091151,-89.659025,833.0
54513,244116536.0,243791,94.254,0.094,45.578383,-90.141311,478.0
54514,538686943.0,10366833,207.988,4.003,46.041777,-90.473291,1717.0
54515,214537211.0,702142,82.833,0.271,45.512631,-90.491015,472.0
54517,201438381.0,11554911,77.776,4.461,46.145917,-90.930676,112.0
54519,207739796.0,22045030,80.209,8.512,46.05078,-89.263108,1231.0
54520,370251246.0,28433555,142.955,10.978,45.536654,-88.903793,4141.0
54521,588212976.0,81316595,227.11,31.397,45.936714,-89.291348,7509.0
54524,236715625.0,4317144,91.396,1.667,45.832548,-90.347035,670.0
54525,1837027.0,65529,0.709,0.025,46.423303,-90.219958,279.0
54526,285948325.0,2944932,110.405,1.137,45.529271,-90.85718,919.0
54527,600133452.0,3466100,231.713,1.338,46.125898,-90.685679,1081.0
54529,171417211.0,13343204,66.185,5.152,45.677711,-89.667165,1133.0
54530,281794542.0,1669049,108.801,0.644,45.533993,-90.741634,868.0
54531,201160284.0,31781844,77.668,12.271,45.752823,-89.774652,1454.0
54534,338268020.0,7622375,130.606,2.943,46.347714,-90.228091,2459.0
54536,129505300.0,1085533,50.002,0.419,46.30577,-90.354628,184.0
54537,251121580.0,163138,96.959,0.063,45.528805,-90.603457,561.0
54538,289797630.0,64129236,111.891,24.76,45.970064,-89.911919,3137.0
54539,126546872.0,39319229,48.86,15.181,45.81335,-89.56214,1383.0
54540,214710914.0,45433404,82.9,17.542,46.154791,-89.372738,947.0
54541,347202887.0,7789751,134.056,3.008,45.55648,-88.619095,1552.0
54542,687878567.0,11107050,265.591,4.288,45.920297,-88.71551,470.0
54545,112778901.0,24546631,43.544,9.478,46.136882,-89.830455,736.0
54546,558090282.0,6314914,215.48,2.438,46.299672,-90.694721,1266.0
54547,563363033.0,50036443,217.516,19.319,46.21135,-90.10613,1392.0
54548,229180496.0,53556262,88.487,20.678,45.865998,-89.831729,4626.0
54550,62214878.0,10103612,24.021,3.901,46.361796,-90.276637,685.0
54552,901072131.0,66982505,347.906,25.862,45.939245,-90.31661,4416.0
54554,224927909.0,29870770,86.845,11.533,46.053432,-89.049262,1120.0
54555,821743486.0,22068258,317.277,8.521,45.705551,-90.404624,4872.0
54556,230437284.0,1922768,88.972,0.742,45.535094,-90.297332,1298.0
54557,239531916.0,56544700,92.484,21.832,46.211775,-89.747843,925.0
54558,110588006.0,20769004,42.698,8.019,45.925286,-89.499516,2177.0
54559,355016401.0,4131508,137.073,1.595,46.495208,-90.49123,795.0
54560,90740106.0,13408049,35.035,5.177,46.036677,-89.552305,589.0
54561,43095503.0,5508925,16.639,2.127,46.097545,-89.513401,35.0
54562,374920294.0,60656015,144.758,23.419,45.802654,-89.079344,1948.0
54563,107532917.0,1754728,41.519,0.678,45.460162,-90.970548,720.0
54564,457171527.0,8604703,176.515,3.322,45.604132,-89.961429,387.0
54565,266018123.0,1089346,102.71,0.421,46.284828,-90.465513,60.0
54566,337820023.0,7769337,130.433,3.0,45.420139,-88.601253,1496.0
54568,197319840.0,34246272,76.186,13.223,45.95805,-89.653069,5198.0
54601,190466263.0,3285934,73.539,1.269,43.806197,-91.140529,49282.0
54603,23704449.0,1155612,9.152,0.446,43.856762,-91.241935,14305.0
54610,331659933.0,21620102,128.055,8.348,44.365117,-91.831714,1624.0
54611,140210401.0,0,54.136,0.0,44.447712,-90.95218,1307.0
54612,401244600.0,785179,154.921,0.303,44.249551,-91.501347,5152.0
54613,189656076.0,55161089,73.227,21.298,44.075585,-89.923744,1826.0
54614,210793723.0,3689,81.388,0.001,43.904933,-90.952867,2947.0
54615,777208082.0,9179403,300.082,3.544,44.260458,-90.813297,10742.0
54616,230775419.0,238893,89.103,0.092,44.30081,-91.22351,2601.0
54618,258092236.0,3969130,99.65,1.532,43.963629,-90.285854,2262.0
54619,266400477.0,34633,102.858,0.013,43.757305,-90.774176,3923.0
54621,97772732.0,195895,37.75,0.076,43.656295,-91.080952,1147.0
54622,149107953.0,24370183,57.571,9.409,44.273358,-91.773881,2121.0
54623,135702448.0,16793,52.395,0.006,43.732988,-91.006259,1930.0
54624,169569812.0,5964344,65.471,2.303,43.461506,-91.131141,1383.0
54625,16336105.0,0,6.307,0.0,44.133418,-91.525003,240.0
54626,173431174.0,3382588,66.962,1.306,43.219646,-91.054037,1215.0
54627,211683332.0,1212147,81.731,0.468,44.171387,-91.226981,1819.0
54628,193639365.0,103268,74.765,0.04,43.372994,-91.026177,1092.0
54629,274741466.0,34350189,106.078,13.263,44.174054,-91.63934,2576.0
54630,203854630.0,1754201,78.709,0.677,44.122714,-91.372889,3770.0
54631,272939215.0,212274,105.382,0.082,43.285012,-90.830887,1844.0
54632,121100514.0,4448855,46.757,1.718,43.568829,-91.146482,1247.0
54634,385851101.0,294840,148.978,0.114,43.581681,-90.422391,4258.0
54635,222423014.0,42637,85.878,0.016,44.402904,-91.045552,1799.0
54636,214172183.0,2883978,82.692,1.114,44.002965,-91.224012,13737.0
54637,903226.0,0,0.349,0.0,43.878545,-90.270235,187.0
54638,143607866.0,18942,55.447,0.007,43.800046,-90.404193,1487.0
54639,249665850.0,645557,96.397,0.249,43.601953,-90.637797,2397.0
54641,9657660.0,1035059,3.729,0.4,44.270653,-90.330093,2.0
54642,244951075.0,1498098,94.576,0.578,44.152077,-91.044942,2125.0
54643,237716.0,38178,0.092,0.015,44.18697,-90.63818,12.0
54644,162468241.0,1337347,62.729,0.516,44.036084,-91.063408,1434.0
54645,1257948.0,0,0.486,0.0,43.321145,-90.932642,81.0
54646,434889113.0,41939262,167.912,16.193,44.113755,-90.098056,3899.0
54648,186930275.0,93750,72.174,0.036,43.829433,-90.652586,1737.0
54650,80355999.0,626625,31.026,0.242,43.910343,-91.227022,23377.0
54651,149715837.0,293716,57.806,0.113,43.723631,-90.573137,1382.0
54652,93345365.0,210461,36.041,0.081,43.460478,-90.762275,953.0
54653,44677128.0,18901,17.25,0.007,43.816086,-90.901434,894.0
54654,1871878.0,2764,0.723,0.001,43.269653,-90.964018,153.0
54655,233425177.0,12855,90.126,0.005,43.371015,-90.759096,1778.0
54656,647269394.0,1366694,249.912,0.528,43.990087,-90.80319,17377.0
54657,70560768.0,64818,27.244,0.025,43.188044,-90.895886,411.0
54658,93947328.0,1635508,36.273,0.631,43.68213,-91.16809,2501.0
54659,146583371.0,48213,56.596,0.019,44.299071,-91.114785,1409.0
54660,395596766.0,6262812,152.741,2.418,43.982544,-90.494405,15688.0
54661,134913557.0,18053118,52.09,6.97,44.057603,-91.467828,3415.0
54664,203264966.0,523836,78.481,0.202,43.48833,-90.642904,1516.0
54665,456546487.0,463076,176.274,0.179,43.531972,-90.92869,8427.0
54666,590789111.0,27283574,228.105,10.534,44.170133,-90.449668,2593.0
54667,225890309.0,517048,87.217,0.2,43.663803,-90.859989,4599.0
54669,132780240.0,2436792,51.267,0.941,43.911245,-91.083899,7619.0
54670,139862055.0,0,54.001,0.0,43.837369,-90.485849,1878.0
54701,222497801.0,2978230,85.907,1.15,44.751984,-91.514998,38803.0
54703,205697450.0,9470955,79.42,3.657,44.834611,-91.520448,42272.0
54720,12676323.0,1340458,4.894,0.518,44.804142,-91.435752,7039.0
54721,164909375.0,3010404,63.672,1.162,44.633744,-92.082731,1373.0
54722,373149016.0,5012150,144.074,1.935,44.711812,-91.096003,4016.0
54723,79535748.0,16039136,30.709,6.193,44.610579,-92.419425,1191.0
54724,412780433.0,5567591,159.375,2.15,45.105047,-91.48648,7174.0
54725,258657152.0,1018244,99.868,0.393,45.073212,-91.990956,2897.0
54726,213800088.0,840523,82.549,0.325,44.937235,-91.025904,1690.0
54727,363106464.0,1116553,140.196,0.431,44.953953,-91.159106,4915.0
54728,327377472.0,17608978,126.401,6.799,45.308101,-91.637835,6139.0
54729,430858464.0,29744392,166.355,11.484,44.945626,-91.392954,31469.0
54730,360135152.0,8694974,139.049,3.357,45.01891,-91.719575,4903.0
54731,125718687.0,830916,48.54,0.321,45.349837,-91.090398,802.0
54732,286011714.0,8073393,110.43,3.117,45.144614,-91.170492,2924.0
54733,118879614.0,117632,45.9,0.045,45.27866,-91.850182,1340.0
54734,85484013.0,127583,33.006,0.049,45.098741,-92.125756,856.0
54736,327380213.0,9727803,126.402,3.756,44.598579,-91.906496,4127.0
54737,56051865.0,2614085,21.642,1.009,44.718395,-91.981576,487.0
54738,258201543.0,244790,99.692,0.095,44.588229,-91.488743,3149.0
54739,263877485.0,2235980,101.884,0.863,44.859764,-91.701174,4950.0
54740,235569814.0,609403,90.954,0.235,44.751437,-92.166807,2056.0
54741,248498339.0,223481,95.946,0.086,44.620349,-90.974612,1577.0
54742,270385327.0,1438452,104.396,0.555,44.766442,-91.267012,4459.0
54745,340868553.0,18633823,131.61,7.195,45.251132,-91.123401,2261.0
54746,113024820.0,914528,43.639,0.353,44.553241,-90.880056,746.0
54747,292299979.0,397857,112.858,0.154,44.401401,-91.51211,2534.0
54748,106369531.0,4658637,41.07,1.799,45.075083,-91.26302,1217.0
54749,99813586.0,33334,38.538,0.013,44.948045,-92.107164,1231.0
54750,164549959.0,11045455,63.533,4.265,44.613789,-92.294549,1062.0
54751,588828220.0,12893290,227.348,4.978,44.85067,-91.931558,25642.0
54754,221042682.0,3669293,85.345,1.417,44.427159,-90.753321,1552.0
54755,704718023.0,6809117,272.093,2.629,44.575768,-91.681302,7502.0
54756,185721769.0,10396916,71.708,4.014,44.468071,-91.939604,916.0
54757,406678283.0,20663384,157.019,7.978,45.237197,-91.522349,3314.0
54758,412412939.0,260270,159.234,0.1,44.557943,-91.216523,4626.0
54759,133669775.0,18738925,51.61,7.235,44.489082,-92.12926,1533.0
54760,371928.0,0,0.144,0.0,44.424047,-91.206361,255.0
54761,105913467.0,695488,40.893,0.269,44.623256,-92.17833,1216.0
54762,127983034.0,180709,49.415,0.07,45.246189,-91.993135,1246.0
54763,143541633.0,337774,55.422,0.13,45.179864,-91.881737,1134.0
54765,29769.0,0,0.011,0.0,45.169133,-91.68559,24.0
54766,341263652.0,369919,131.763,0.143,45.340713,-90.858047,1707.0
54767,216880138.0,2053224,83.738,0.793,44.823835,-92.267998,3221.0
54768,325627316.0,3462515,125.725,1.337,44.95709,-90.929805,5990.0
54769,81507914.0,16854623,31.47,6.508,44.528229,-92.239712,502.0
54770,177300492.0,337293,68.456,0.13,44.548564,-91.371914,2101.0
54771,401814429.0,1627168,155.141,0.628,44.93696,-90.812536,4286.0
54772,155522176.0,898025,60.047,0.347,45.100596,-91.881707,1103.0
54773,188607447.0,61939,72.822,0.024,44.389993,-91.296378,3336.0
54801,489019527.0,36989848,188.812,14.282,45.878861,-91.942767,6493.0
54805,86373663.0,811112,33.349,0.313,45.412053,-92.023417,1471.0
54806,686984923.0,21903260,265.246,8.457,46.552396,-90.870143,11810.0
54810,117442760.0,14182853,45.345,5.476,45.457085,-92.374415,2512.0
54812,238535570.0,508245,92.099,0.196,45.392528,-91.882516,5728.0
54813,140705894.0,4113224,54.327,1.588,45.652939,-92.044813,601.0
54814,380231662.0,12002194,146.808,4.634,46.863246,-90.901161,2478.0
54817,418838549.0,42543606,161.714,16.426,45.669726,-91.546559,2188.0
54819,430041150.0,7693521,166.04,2.97,45.486919,-91.305291,2544.0
54820,284326976.0,1800907,109.779,0.695,46.572526,-91.565044,864.0
54821,478607291.0,32244256,184.791,12.45,46.216959,-91.166168,1276.0
54822,123915220.0,3824641,47.844,1.477,45.400937,-91.694413,4516.0
54824,97461607.0,2666200,37.63,1.029,45.484715,-92.539887,2271.0
54826,126963705.0,6425022,49.021,2.481,45.495241,-92.159669,807.0
54827,111952230.0,5213410,43.225,2.013,46.788281,-91.096741,221.0
54828,158666399.0,14371400,61.261,5.549,45.840986,-91.294248,678.0
54829,344785562.0,18720418,133.122,7.228,45.56665,-92.047243,5236.0
54830,929901115.0,47318008,359.037,18.27,46.106014,-92.225683,2752.0
54832,273393994.0,9313824,105.558,3.596,46.319287,-91.343441,412.0
54835,369314917.0,5460487,142.593,2.108,45.691601,-91.247086,1018.0
54836,339276482.0,1255838,130.995,0.485,46.454438,-92.195041,1080.0
54837,454997673.0,13413367,175.676,5.179,45.674284,-92.357709,3778.0
54838,598010456.0,30290975,230.893,11.695,46.258711,-91.818892,1103.0
54839,120648056.0,430873,46.582,0.166,46.361577,-91.139982,302.0
54840,659903628.0,24930406,254.79,9.626,45.751262,-92.692383,4643.0
54841,938845.0,0,0.362,0.0,45.606667,-91.778611,259.0
54842,16294379.0,17897,6.291,0.007,46.505367,-91.854667,185.0
54843,1139738456.0,156998025,440.055,60.617,46.023604,-91.293027,11487.0
54844,157253811.0,14494406,60.716,5.596,46.804784,-91.233188,267.0
54845,17312756.0,42364,6.684,0.016,45.797327,-92.193787,147.0
54846,81058432.0,169695,31.297,0.066,46.378316,-90.720238,547.0
54847,426797915.0,17857428,164.788,6.895,46.579326,-91.39985,2222.0
54848,483949435.0,12393963,186.854,4.785,45.516039,-91.103822,6141.0
54849,234764986.0,8974152,90.643,3.465,46.481097,-91.725407,1967.0
54850,201396990.0,7046228,77.76,2.721,46.940645,-90.57083,261.0
54853,241937700.0,19654664,93.413,7.589,45.568137,-92.450171,4009.0
54854,206502849.0,12133969,79.731,4.685,46.65038,-91.667167,990.0
54855,186313128.0,457107,71.936,0.176,46.378032,-90.831029,774.0
54856,598231167.0,5327628,230.978,2.057,46.442747,-91.129309,1616.0
54857,721645.0,74091,0.279,0.029,45.596234,-91.605637,62.0
54858,49952730.0,3851386,19.287,1.487,45.519382,-92.457844,1518.0
54859,469160121.0,34174482,181.144,13.195,46.123003,-91.803653,1896.0
54861,12326462.0,0,4.759,0.0,46.614971,-90.656678,150.0
54862,115136906.0,1207040,44.455,0.466,45.778701,-91.142381,261.0
54864,131765955.0,410806,50.875,0.159,46.613354,-91.790631,1322.0
54865,159106060.0,283502,61.431,0.109,46.739717,-91.374991,440.0
54867,85274326.0,1383847,32.925,0.534,45.821698,-91.203122,435.0
54868,543235824.0,13985042,209.745,5.4,45.525662,-91.707548,15512.0
54870,233373594.0,26055468,90.106,10.06,45.709205,-91.77531,1486.0
54871,288111430.0,18130198,111.24,7.0,45.749634,-92.002023,3105.0
54872,161205924.0,17222988,62.242,6.65,45.77707,-92.401715,2581.0
54873,696492136.0,26599329,268.917,10.27,46.339278,-91.697041,2799.0
54874,381398722.0,5063175,147.259,1.955,46.565542,-91.942807,3646.0
54875,286257615.0,9743249,110.525,3.762,45.965643,-91.692217,1055.0
54876,264106950.0,36592789,101.972,14.129,45.836042,-91.493513,1551.0
54880,445435453.0,30117003,171.984,11.628,46.590874,-92.12831,30772.0
54888,247666528.0,12368571,95.625,4.776,45.974818,-91.866955,1345.0
54889,181091270.0,10781608,69.92,4.163,45.415113,-92.170107,2742.0
54891,190535913.0,2086052,73.566,0.805,46.69959,-90.964839,3389.0
54893,408331853.0,44656108,157.658,17.242,45.878675,-92.325953,3767.0
54895,274657888.0,5647217,106.046,2.18,45.449432,-91.46076,910.0
54896,1121109204.0,18789425,432.863,7.255,45.817173,-90.881747,1478.0
54901,43209771.0,3014935,16.683,1.164,44.062759,-88.535773,37710.0
54902,90833598.0,4078218,35.071,1.575,43.946895,-88.540285,22375.0
54904,193387061.0,1724291,74.667,0.666,44.0234,-88.623839,20623.0
54909,248611671.0,1396076,95.99,0.539,44.280703,-89.367441,2181.0
54911,21469493.0,795064,8.289,0.307,44.281533,-88.381003,26674.0
54913,163044771.0,63970,62.952,0.025,44.335996,-88.39997,17629.0
54914,46115057.0,239727,17.805,0.093,44.280847,-88.452037,30475.0
54915,40643729.0,853673,15.693,0.33,44.243351,-88.355904,41855.0
54921,201740522.0,893401,77.892,0.345,44.29522,-89.559173,1326.0
54922,122997954.0,690873,47.49,0.267,44.544821,-88.76214,1514.0
54923,350565576.0,16424845,135.354,6.342,43.997757,-88.966832,8733.0
